location_id,Cancer,cardiovascular,stroke,depression,rehab,vaccine,diarrhea,obesity,diabetes,year
702,67,53,72,78,41,70,75,80,73,2015
582,61,70,54,69,31,76,52,95,72,2015
642,59,87,67,62,56,53,70,48,64,2015
643,66,48,62,64,60,40,79,46,66,2015
551,64,63,52,68,71,80,65,80,73,2015
749,59,51,39,61,31,35,50,49,74,2015
839,58,34,45,53,54,50,65,43,70,2015
541,73,44,61,72,56,64,87,80,79,2015
558,70,27,58,76,47,65,82,52,83,2015
722,61,43,54,75,51,63,71,66,70,2015
693,67,48,64,74,79,56,74,61,77,2015
803,57,35,46,55,42,56,58,52,63,2015
529,69,53,59,65,90,64,76,53,81,2015
651,56,42,44,66,56,64,76,57,74,2015
503,66,60,62,68,66,53,71,60,73,2015
669,64,34,57,59,47,69,72,48,64,2015
737,57,61,55,72,25,55,63,96,64,2015
553,63,47,80,79,53,70,70,61,77,2015
813,60,37,62,63,42,81,68,62,71,2015
640,67,83,58,58,69,49,67,62,78,2015
711,68,100,50,63,51,40,67,72,80,2015
528,62,45,47,46,55,47,51,46,61,2015
617,65,47,58,65,55,64,64,55,71,2015
613,62,48,55,66,47,65,64,56,69,2015
687,62,29,70,64,39,76,80,36,68,2015
762,61,34,63,67,50,75,62,59,73,2015
686,68,43,64,60,63,58,74,46,77,2015
628,69,60,56,65,67,60,67,78,83,2015
828,55,26,50,62,31,70,51,72,56,2015
698,80,94,61,67,74,56,72,55,83,2015
659,70,49,59,61,73,62,76,51,72,2015
622,63,49,59,55,57,57,68,50,69,2015
501,64,36,44,55,53,58,56,46,63,2015
544,64,52,56,61,50,59,67,56,73,2015
740,71,43,62,76,41,45,64,0,79,2015
633,54,36,45,60,48,48,77,48,67,2015
650,63,43,56,55,60,59,72,45,68,2015
652,64,36,52,58,66,63,74,53,73,2015
534,66,48,55,49,67,48,65,40,67,2015
631,68,35,71,97,51,89,65,94,92,2015
632,69,58,56,74,68,50,81,64,79,2015
804,69,35,55,58,44,58,59,43,64,2015
656,63,67,72,50,71,51,71,44,73,2015
597,76,25,61,77,65,61,93,38,100,2015
675,67,47,65,67,45,65,73,66,71,2015
504,71,45,51,63,77,69,67,56,72,2015
753,63,54,52,59,60,60,67,56,72,2015
508,73,45,60,67,74,70,73,54,72,2015
820,46,32,40,45,34,50,44,42,57,2015
500,67,43,61,70,67,64,68,48,73,2015
552,81,37,100,88,58,88,94,98,82,2015
521,65,50,51,65,59,70,66,59,68,2015
717,71,73,52,87,50,64,73,83,90,2015
560,67,51,53,61,52,70,63,69,75,2015
764,56,47,62,76,56,69,73,52,67,2015
811,57,28,55,57,43,68,69,57,65,2015
556,66,78,52,66,55,67,60,63,79,2015
573,22,14,19,15,14,18,13,17,28,2015
611,100,98,66,75,47,96,76,100,95,2015
538,72,47,57,67,48,69,71,65,72,2015
610,66,46,60,73,52,68,75,52,68,2015
862,61,39,56,61,44,75,62,58,73,2015
576,71,65,64,63,61,64,69,67,73,2015
770,54,39,54,67,62,58,67,58,72,2015
661,62,39,42,66,100,58,77,51,80,2015
641,59,43,47,53,62,56,66,47,76,2015
825,60,47,47,54,43,66,60,57,68,2015
807,57,33,47,50,37,63,53,43,61,2015
855,57,28,48,63,32,68,57,56,57,2015
507,68,56,61,64,53,53,67,69,67,2015
819,57,25,53,57,48,71,61,45,64,2015
657,65,42,63,64,70,60,77,63,75,2015
612,66,63,62,63,64,49,74,62,83,2015
624,62,58,59,73,49,55,68,58,68,2015
725,72,59,60,75,47,85,75,68,89,2015
588,63,53,47,68,45,62,69,60,68,2015
881,61,34,58,67,49,72,70,66,68,2015
619,66,42,61,72,66,53,79,58,74,2015
543,67,62,56,78,75,72,63,81,75,2015
638,64,68,64,67,60,76,81,57,84,2015
609,67,37,54,62,65,60,70,50,70,2015
555,69,45,60,71,50,72,69,73,74,2015
530,65,63,60,68,61,57,58,79,77,2015
539,72,46,58,53,72,54,68,49,68,2015
581,66,46,57,73,60,50,80,74,76,2015
547,69,52,62,72,67,63,75,60,77,2015
605,57,33,58,64,48,70,71,75,69,2015
540,64,34,65,76,49,71,70,57,69,2015
531,78,62,60,70,63,78,89,60,85,2015
789,66,40,52,68,44,72,68,62,77,2015
671,43,25,44,41,32,39,44,32,51,2015
760,56,43,54,83,39,50,59,67,69,2015
709,61,66,59,70,58,68,74,55,80,2015
526,73,25,55,86,49,75,77,77,75,2015
626,66,34,43,51,61,58,81,0,72,2015
625,56,49,51,64,54,62,71,66,69,2015
511,60,32,42,50,47,63,56,47,62,2015
549,61,36,56,65,41,61,71,48,70,2015
705,66,56,66,69,50,75,75,68,69,2015
548,71,45,55,54,80,59,57,48,71,2015
554,74,48,66,75,68,80,76,60,79,2015
627,60,49,55,75,71,64,82,53,75,2015
678,65,51,57,68,52,62,72,51,70,2015
577,74,41,62,76,74,71,84,54,74,2015
550,68,42,65,67,66,64,63,60,64,2015
810,61,40,52,62,41,69,70,57,83,2015
536,72,47,59,68,63,62,79,65,77,2015
771,58,55,43,65,34,51,64,72,72,2015
596,73,21,55,67,62,60,83,53,48,2015
662,61,50,69,65,100,66,77,48,80,2016
525,63,67,67,59,47,51,68,56,79,2016
532,71,28,60,61,52,70,75,45,73,2016
790,61,40,58,61,52,59,70,47,83,2016
644,61,43,70,58,63,65,79,54,79,2016
583,78,0,100,74,52,65,90,0,79,2016
634,61,34,56,54,46,61,88,35,83,2016
743,53,39,71,55,27,69,65,45,88,2016
524,66,45,58,52,51,57,68,43,73,2016
520,66,70,70,57,62,60,74,55,79,2016
635,56,33,52,50,49,62,63,40,73,2016
800,60,52,51,56,31,50,75,52,79,2016
512,71,54,58,59,54,71,67,61,86,2016
537,72,52,78,65,54,80,77,53,92,2016
716,57,67,61,56,58,56,69,58,68,2016
692,61,44,63,52,46,52,76,26,75,2016
821,66,43,72,57,41,70,63,41,61,2016
756,58,38,63,58,46,71,71,50,83,2016
746,62,43,63,56,57,44,74,47,88,2016
502,74,33,66,66,44,72,79,70,74,2016
630,71,75,69,61,74,56,77,49,81,2016
559,78,33,73,74,45,69,97,57,80,2016
757,56,38,60,60,62,61,72,50,73,2016
506,68,44,54,57,71,66,63,53,76,2016
736,69,42,66,58,70,59,71,58,74,2016
514,71,41,61,61,59,64,76,50,78,2016
523,66,37,63,67,65,72,70,68,72,2016
754,55,28,56,59,41,80,85,61,69,2016
767,54,26,66,62,37,59,81,47,87,2016
637,67,47,63,68,43,68,75,69,84,2016
648,65,61,58,64,45,71,70,75,77,2016
519,66,41,72,58,45,63,74,47,76,2016
564,80,41,76,70,57,73,87,54,89,2016
517,63,34,56,54,49,55,67,45,72,2016
584,72,68,67,66,61,78,72,70,82,2016
575,68,38,67,61,52,53,75,36,75,2016
759,64,36,60,59,38,67,94,48,71,2016
602,64,41,52,54,45,56,65,45,73,2016
868,59,36,67,59,54,76,74,63,75,2016
515,66,37,56,57,47,64,73,46,76,2016
598,76,33,68,69,45,71,93,50,76,2016
510,69,43,58,61,51,58,76,48,77,2016
752,58,33,58,62,44,61,79,36,70,2016
546,66,60,62,66,45,60,69,75,83,2016
604,68,61,66,67,56,78,68,100,90,2016
522,69,72,61,60,57,54,72,68,80,2016
535,69,41,56,59,47,66,74,50,76,2016
673,69,54,63,69,65,65,72,66,86,2016
600,63,42,52,54,48,62,76,49,89,2016
623,57,41,53,51,54,56,68,37,71,2016
682,66,58,59,67,44,56,76,50,78,2016
542,66,39,56,60,47,66,76,44,83,2016
751,57,36,54,54,47,58,65,46,67,2016
679,60,45,52,62,41,64,73,60,77,2016
505,66,48,60,58,57,61,71,43,73,2016
606,64,45,65,65,63,54,91,40,72,2016
676,65,46,82,72,41,61,73,68,82,2016
765,61,63,47,59,40,56,68,58,94,2016
565,69,30,70,67,44,76,87,49,83,2016
516,74,38,64,70,50,64,78,46,80,2016
801,59,47,65,63,44,75,66,75,78,2016
802,55,29,61,62,47,66,56,46,64,2016
649,68,39,75,70,55,58,81,49,83,2016
745,47,45,75,56,24,77,75,61,66,2016
724,63,51,80,65,39,68,76,67,81,2016
513,70,50,76,65,53,63,80,57,77,2016
570,63,38,63,55,46,49,65,42,71,2016
866,55,55,52,61,36,51,73,64,81,2016
571,75,46,68,48,52,50,63,37,72,2016
670,58,38,58,63,71,69,77,45,75,2016
509,64,54,61,64,44,56,77,55,84,2016
592,77,97,77,69,69,84,64,93,95,2016
798,63,0,0,0,0,0,0,0,0,2016
773,62,43,69,64,38,68,70,54,76,2016
563,64,44,64,64,44,61,71,48,70,2016
755,62,32,94,66,33,63,89,43,74,2016
658,61,34,65,62,36,61,70,50,69,2016
518,66,48,64,58,61,61,66,59,80,2016
545,65,47,74,60,51,59,74,58,78,2016
567,68,39,63,60,60,60,72,44,76,2016
647,73,73,64,59,58,46,65,85,100,2016
636,56,46,40,49,46,46,58,50,94,2016
566,69,52,63,64,67,67,77,47,76,2016
569,67,51,62,71,63,69,78,71,80,2016
533,73,46,62,63,77,78,66,58,80,2016
710,68,58,77,64,62,59,75,47,82,2016
766,60,17,75,68,57,77,70,64,97,2016
744,59,36,60,50,41,85,65,55,79,2016
618,61,44,52,48,41,57,65,41,75,2016
691,70,52,62,62,63,56,77,38,80,2016
758,54,48,70,76,43,69,71,68,88,2016
527,68,50,56,62,49,64,72,54,85,2016
718,74,67,68,62,75,49,74,65,90,2016
639,77,77,67,62,67,57,79,52,88,2016
561,65,66,65,55,81,53,72,43,78,2016
574,70,52,71,68,45,66,81,72,77,2016
734,71,50,79,72,71,63,87,48,82,2016
603,64,53,69,71,50,60,71,50,80,2016
747,55,0,87,55,23,78,61,0,70,2016
616,67,52,61,61,58,60,69,49,83,2016
557,67,39,67,58,61,59,84,41,73,2016
702,60,41,74,68,38,74,76,68,78,2016
582,60,69,50,69,26,90,68,71,84,2016
642,62,89,68,55,51,50,73,38,67,2016
643,61,49,67,56,50,50,73,33,74,2016
551,63,51,65,66,56,74,68,55,76,2016
749,54,40,40,46,34,47,52,34,81,2016
839,59,37,49,48,51,50,65,38,69,2016
541,74,41,70,66,53,68,90,66,87,2016
558,69,16,59,65,46,52,76,49,72,2016
722,63,38,60,66,48,55,73,68,79,2016
693,65,45,66,64,82,54,74,56,81,2016
803,58,39,50,53,39,56,62,49,73,2016
529,70,51,68,60,79,63,80,46,84,2016
651,57,50,60,64,52,66,71,60,79,2016
503,63,59,65,56,69,56,66,51,78,2016
669,63,35,62,57,39,81,70,53,72,2016
737,59,59,68,74,18,61,78,99,74,2016
553,64,58,84,73,48,80,74,51,75,2016
813,62,36,60,56,36,67,77,52,77,2016
640,68,90,60,55,62,56,69,57,82,2016
711,73,87,62,62,59,44,69,60,78,2016
528,62,47,48,44,52,50,51,43,70,2016
617,65,46,58,61,41,58,68,51,74,2016
613,61,46,64,61,38,61,67,51,77,2016
687,60,22,73,61,40,67,77,34,71,2016
762,59,33,74,57,53,71,70,51,78,2016
686,68,50,68,59,54,54,73,40,73,2016
628,66,57,70,58,63,48,74,54,89,2016
828,53,32,49,58,29,59,53,64,70,2016
698,72,88,60,56,75,53,75,46,79,2016
659,68,42,66,55,64,64,77,49,79,2016
622,63,50,66,52,51,55,73,55,75,2016
501,68,41,47,53,51,64,57,49,77,2016
544,64,53,57,56,45,61,69,49,78,2016
740,64,60,77,69,26,72,67,0,72,2016
633,54,34,51,51,57,49,79,35,76,2016
650,63,45,58,59,47,66,79,51,80,2016
652,65,35,63,57,58,62,72,49,78,2016
534,62,53,59,51,64,51,64,42,72,2016
631,67,39,68,73,45,83,66,71,96,2016
632,69,68,73,68,63,60,83,54,79,2016
804,68,29,57,50,42,51,59,38,76,2016
656,63,40,70,56,62,54,77,31,64,2016
597,78,35,76,65,46,76,84,35,93,2016
675,70,45,69,67,40,66,73,55,81,2016
504,74,42,56,59,72,70,70,52,80,2016
753,63,54,58,55,60,61,76,50,80,2016
508,74,42,66,62,68,70,78,50,79,2016
820,56,39,55,54,44,62,59,53,75,2016
500,69,38,70,64,60,64,69,49,81,2016
552,74,48,99,100,73,50,69,91,78,2016
521,69,55,58,62,54,61,69,55,77,2016
717,71,52,71,73,39,59,82,48,75,2016
560,64,49,56,58,49,66,62,58,78,2016
764,59,31,66,63,52,75,69,46,78,2016
811,60,39,66,53,42,64,75,47,70,2016
556,67,72,58,62,47,63,68,57,84,2016
573,66,52,63,63,74,66,78,54,83,2016
611,100,100,74,67,33,100,75,87,99,2016
538,70,36,61,58,41,67,68,52,74,2016
610,71,38,58,64,45,61,78,46,78,2016
862,58,38,57,54,35,64,65,48,75,2016
576,68,53,66,52,57,66,75,49,77,2016
770,55,37,59,64,51,57,71,52,79,2016
661,59,44,64,61,86,70,75,50,79,2016
641,58,40,49,52,51,57,69,43,83,2016
825,61,50,52,53,39,66,64,52,77,2016
807,56,36,48,48,30,61,50,45,68,2016
855,57,35,51,55,32,59,54,54,63,2016
507,65,45,62,57,47,54,71,46,70,2016
819,58,28,54,53,42,67,63,43,72,2016
657,63,46,73,68,56,67,79,41,81,2016
612,68,59,68,57,59,57,82,44,85,2016
624,63,39,59,60,37,60,68,51,73,2016
725,66,56,71,68,36,78,76,68,89,2016
588,66,45,54,63,37,60,69,54,80,2016
881,62,36,67,63,45,68,69,52,79,2016
619,65,42,72,65,57,62,80,55,76,2016
543,71,56,62,70,67,71,70,73,78,2016
638,64,57,65,64,43,77,70,58,69,2016
609,68,39,61,60,59,65,74,44,78,2016
555,68,44,65,67,46,70,72,74,80,2016
530,66,54,67,67,54,58,68,60,83,2016
539,72,49,63,55,66,55,64,41,72,2016
581,63,52,68,73,47,70,86,62,79,2016
547,67,41,60,67,56,68,76,54,80,2016
605,62,44,58,63,43,71,76,65,73,2016
540,66,32,81,65,43,59,74,52,69,2016
531,76,56,73,67,56,65,88,51,84,2016
789,67,45,57,62,46,67,76,60,83,2016
671,57,35,56,50,52,53,64,37,69,2016
760,50,42,53,58,36,61,74,54,73,2016
709,62,60,71,64,51,68,77,51,86,2016
526,73,39,71,68,53,74,74,64,83,2016
626,65,33,70,58,68,58,66,0,87,2016
625,55,55,51,63,42,74,79,81,77,2016
511,63,39,51,52,45,70,59,53,77,2016
549,70,35,69,69,34,70,77,61,76,2016
705,65,58,78,65,44,81,75,52,76,2016
548,70,44,59,51,78,55,61,47,73,2016
554,76,39,73,63,60,66,100,53,76,2016
627,61,32,65,66,75,64,82,48,84,2016
678,63,43,65,60,45,58,75,43,80,2016
577,71,39,66,67,70,68,89,44,78,2016
550,64,38,73,61,57,62,67,51,74,2016
810,58,39,57,62,32,65,73,50,82,2016
536,72,33,66,68,52,56,90,46,73,2016
771,55,54,52,58,31,53,69,55,75,2016
596,78,39,78,68,59,69,86,48,75,2016
662,56,32,68,64,92,80,77,31,88,2017
525,63,50,69,62,52,54,73,47,81,2017
532,67,24,66,65,54,76,72,48,74,2017
790,61,29,65,64,45,71,68,49,80,2017
644,58,42,79,63,84,47,94,37,70,2017
583,82,0,84,85,45,63,95,0,78,2017
634,58,34,67,62,48,85,84,38,73,2017
743,57,19,80,59,28,85,67,50,81,2017
524,64,37,62,54,48,65,65,48,72,2017
520,68,50,75,61,58,67,69,61,79,2017
635,57,30,54,54,51,76,63,43,73,2017
800,59,44,58,60,26,61,77,51,78,2017
512,68,42,65,60,56,79,66,67,85,2017
537,70,33,95,72,57,88,67,78,87,2017
716,57,51,67,60,60,66,68,57,66,2017
692,59,45,74,61,51,61,71,35,75,2017
821,60,26,81,59,39,77,55,50,61,2017
756,65,31,78,71,50,87,65,36,81,2017
746,63,31,86,55,53,56,66,37,83,2017
502,68,24,71,69,44,77,78,61,72,2017
630,68,64,81,61,79,65,70,49,81,2017
559,84,34,81,82,51,85,90,61,79,2017
757,58,28,70,58,65,70,68,54,81,2017
506,70,37,58,62,72,76,58,58,74,2017
736,67,32,79,62,75,68,97,52,75,2017
514,72,32,65,66,61,70,74,52,76,2017
523,68,30,75,72,63,90,68,59,68,2017
754,62,25,79,70,46,78,66,61,69,2017
767,59,27,93,66,42,70,75,45,80,2017
637,68,42,72,67,38,76,77,72,79,2017
648,68,56,68,66,48,74,76,77,78,2017
519,67,35,76,58,46,76,69,45,75,2017
564,81,41,89,74,61,80,94,58,92,2017
517,61,30,64,56,50,63,65,47,71,2017
584,75,55,76,66,64,91,66,77,82,2017
575,67,27,74,60,53,70,82,49,74,2017
759,64,26,59,59,80,75,85,47,80,2017
602,65,32,58,59,45,69,66,49,71,2017
868,58,38,76,63,59,89,70,62,75,2017
515,65,30,62,62,48,74,74,49,74,2017
598,76,28,81,68,46,70,88,44,97,2017
510,70,35,65,64,52,71,73,51,75,2017
752,61,28,61,68,68,73,77,42,73,2017
546,63,41,74,69,47,69,69,73,83,2017
604,64,41,75,65,57,81,81,86,90,2017
522,65,50,74,61,56,63,68,62,83,2017
535,69,34,63,61,49,74,76,49,76,2017
673,65,47,70,64,68,62,69,56,81,2017
600,57,30,63,60,51,64,81,42,82,2017
623,55,35,55,52,50,64,61,39,69,2017
682,64,44,70,68,44,62,79,51,78,2017
542,65,32,64,63,44,72,80,49,83,2017
751,58,28,59,54,47,71,66,50,66,2017
679,61,33,62,63,42,80,70,60,77,2017
505,69,38,66,61,57,73,70,45,74,2017
606,63,24,84,66,61,68,78,50,79,2017
676,65,29,96,74,41,78,69,66,85,2017
765,59,52,53,67,39,70,66,53,82,2017
565,65,13,65,72,42,71,83,43,68,2017
516,69,34,73,72,60,85,75,57,83,2017
801,61,31,75,59,40,80,65,86,79,2017
802,61,35,76,67,43,84,61,47,66,2017
649,66,36,70,71,61,67,83,51,75,2017
745,52,14,72,58,19,76,80,51,80,2017
724,66,37,86,69,41,76,80,57,81,2017
513,69,47,79,72,54,76,76,63,76,2017
570,61,30,70,58,48,55,69,42,73,2017
866,56,42,61,68,36,61,73,63,77,2017
571,76,35,77,50,57,62,64,42,71,2017
670,59,25,65,61,74,73,78,47,80,2017
509,66,36,67,69,43,62,73,49,81,2017
592,74,73,85,60,72,100,67,94,92,2017
798,58,0,0,0,0,0,0,0,0,2017
773,57,19,74,61,43,68,66,56,72,2017
563,63,35,72,69,44,70,72,51,72,2017
755,60,31,79,53,33,85,92,40,80,2017
658,63,29,71,64,37,74,74,51,63,2017
518,68,39,71,60,68,70,69,52,80,2017
545,64,41,84,62,53,72,74,58,78,2017
567,66,31,69,63,59,68,72,48,73,2017
647,67,45,90,49,97,44,68,86,100,2017
636,55,37,49,55,43,60,62,56,96,2017
566,67,38,68,65,65,88,77,45,73,2017
569,67,30,78,71,65,84,69,69,74,2017
533,72,36,63,65,76,87,65,62,84,2017
710,65,30,83,61,65,52,86,51,84,2017
766,67,10,75,64,58,91,69,46,93,2017
744,59,28,67,54,39,78,63,51,80,2017
618,61,35,59,53,40,74,61,44,74,2017
691,70,40,73,65,69,65,86,37,77,2017
758,57,31,78,74,40,77,65,71,95,2017
527,69,39,63,66,49,78,74,58,82,2017
718,65,43,74,62,70,63,70,72,86,2017
639,72,82,84,58,76,66,80,53,95,2017
561,65,52,68,55,87,69,70,47,76,2017
574,70,44,75,72,51,88,82,65,72,2017
734,68,36,84,75,70,78,78,66,71,2017
603,62,25,70,65,60,73,82,52,70,2017
747,58,0,100,59,32,83,70,0,97,2017
616,66,44,66,65,57,74,71,50,79,2017
557,67,24,71,60,65,72,85,41,74,2017
702,66,31,80,71,34,83,71,82,73,2017
582,62,36,59,70,26,83,61,82,78,2017
642,61,78,74,63,55,64,72,41,65,2017
643,60,47,86,65,58,58,76,39,64,2017
551,62,56,71,71,63,87,69,63,78,2017
749,47,44,48,59,29,53,59,40,84,2017
839,59,31,55,52,52,60,65,42,70,2017
541,73,29,73,69,61,77,91,67,87,2017
558,70,29,69,74,50,78,94,37,73,2017
722,64,31,64,64,51,65,71,60,70,2017
693,67,33,80,66,90,69,74,58,80,2017
803,59,33,55,58,37,65,61,53,74,2017
529,72,39,74,61,82,74,77,52,82,2017
651,59,36,65,64,56,79,75,66,78,2017
503,53,38,62,46,60,47,53,41,66,2017
669,63,28,67,60,38,83,73,55,73,2017
737,64,34,81,79,26,95,80,67,78,2017
553,69,34,95,68,55,82,75,43,67,2017
813,64,23,77,63,40,76,66,40,79,2017
640,67,77,68,54,62,58,65,49,84,2017
711,68,100,76,60,53,70,75,43,95,2017
528,61,40,53,45,47,60,46,49,70,2017
617,64,38,64,62,43,67,68,56,74,2017
613,62,37,68,66,36,80,66,53,75,2017
687,63,22,82,58,36,64,81,47,76,2017
762,59,28,73,63,45,88,64,46,81,2017
686,65,39,76,53,61,64,72,46,72,2017
628,66,44,78,56,71,58,81,45,89,2017
828,57,27,55,66,28,72,51,64,67,2017
698,68,78,73,59,79,64,73,52,77,2017
659,65,36,74,60,66,78,76,50,81,2017
622,60,46,72,57,55,62,70,50,73,2017
501,70,34,53,56,53,79,56,52,78,2017
544,64,44,67,59,47,75,69,52,80,2017
740,67,31,74,35,38,59,80,0,56,2017
633,51,25,56,53,51,67,77,32,79,2017
650,62,32,64,61,48,74,77,49,76,2017
652,66,27,69,58,60,73,77,51,77,2017
534,63,43,67,51,62,60,65,41,73,2017
631,70,33,73,76,35,91,87,62,88,2017
632,70,50,84,64,68,72,89,54,85,2017
804,64,27,70,52,40,56,78,47,81,2017
656,64,39,78,50,64,56,71,29,65,2017
597,81,38,79,62,56,90,98,50,89,2017
675,73,34,73,68,40,79,72,53,81,2017
504,75,35,61,62,75,84,69,56,78,2017
753,64,46,64,59,61,72,70,50,78,2017
508,73,35,73,65,72,86,79,52,79,2017
820,56,31,62,58,44,67,59,58,73,2017
500,70,37,83,64,56,76,66,47,80,2017
552,81,22,88,100,66,80,75,58,77,2017
521,65,40,59,63,55,77,68,48,74,2017
717,68,44,72,72,42,64,91,67,79,2017
560,65,40,64,61,51,80,65,58,79,2017
764,59,27,70,59,55,69,66,64,74,2017
811,59,30,69,60,43,74,68,54,69,2017
556,66,52,67,67,47,71,63,56,82,2017
573,66,45,77,66,84,80,76,62,80,2017
611,100,70,88,72,37,98,87,100,100,2017
538,69,29,62,61,45,76,72,58,72,2017
610,65,28,63,65,45,64,76,37,73,2017
862,59,29,64,55,36,75,66,55,76,2017
576,70,43,84,58,54,70,79,39,72,2017
770,55,31,68,66,50,68,69,54,75,2017
661,55,32,73,54,100,71,74,53,89,2017
641,58,36,57,57,53,71,71,44,90,2017
825,61,37,57,59,37,80,61,56,76,2017
807,56,29,53,52,28,69,50,45,67,2017
855,53,24,60,59,28,76,56,53,63,2017
507,63,32,71,60,47,66,70,44,74,2017
819,57,22,63,56,42,80,63,46,71,2017
657,60,31,77,69,62,70,85,31,80,2017
612,65,48,77,65,62,61,79,38,84,2017
624,64,39,75,76,38,74,68,60,76,2017
725,72,47,77,71,46,89,75,61,87,2017
588,65,41,69,67,39,70,74,53,71,2017
881,63,33,77,61,43,85,75,53,73,2017
619,64,29,79,66,58,67,80,45,77,2017
543,70,42,64,73,73,79,72,72,75,2017
638,67,49,75,68,45,71,72,52,84,2017
609,69,33,66,61,59,73,72,48,75,2017
555,69,37,67,62,45,80,72,62,82,2017
530,63,43,75,60,58,78,68,54,80,2017
539,73,40,69,53,71,70,69,45,77,2017
581,63,35,83,73,44,77,79,54,73,2017
547,68,35,67,71,57,74,80,57,81,2017
605,65,35,67,71,47,81,77,61,73,2017
540,69,30,87,66,45,72,75,48,68,2017
531,75,39,84,67,55,91,89,50,84,2017
789,65,27,64,63,49,78,73,55,79,2017
671,60,29,61,57,77,61,59,52,80,2017
760,49,33,71,65,31,68,75,47,69,2017
709,64,46,83,63,54,74,80,47,81,2017
526,68,33,70,66,51,73,81,58,80,2017
626,63,31,57,58,76,69,76,0,84,2017
625,57,41,65,64,45,92,75,81,79,2017
511,63,31,54,54,43,79,55,59,73,2017
549,70,29,69,70,45,99,87,46,75,2017
705,64,46,90,69,45,76,76,59,76,2017
548,70,33,70,54,77,69,65,49,74,2017
554,72,24,88,73,56,80,100,43,85,2017
627,59,23,74,65,72,71,84,45,71,2017
678,65,38,70,63,50,76,72,49,79,2017
577,73,28,73,72,72,83,83,50,75,2017
550,70,34,83,58,53,74,67,54,75,2017
810,58,25,60,62,34,78,72,48,80,2017
536,73,23,73,71,58,70,84,45,80,2017
771,57,57,55,60,36,65,71,48,80,2017
596,68,16,72,82,77,79,90,42,83,2017
